payment_id,model_type,model_id,allocated_amount,share,payment_amount,payment_reference,status,state,invoice_reference,created_at
1092289,Order,1300553,2798.17,1,2798.17,pay_fufq5hibzwri3c7so2jewmcydm,success,completed,,2026-07-13 18:46:34+00
1092765,Invoice,1131687,885.00,1,885.00,pay_o4r5luqbambyrebdcspaq7pxfy,success,completed,SEi2601171,2026-07-16 07:56:45+00
1092765,Invoice,1131739,885.00,1,885.00,pay_o4r5luqbambyrebdcspaq7pxfy,success,completed,SEi2601172,2026-07-16 09:05:46+00
1092765,Order,1313060,885.00,1,885.00,pay_o4r5luqbambyrebdcspaq7pxfy,success,completed,,2026-07-14 19:57:09+00
1093224,Invoice,1131962,775.83,1,775.83,pay_bvu32vqbkweijcybvc5g657ly4,success,completed,ROi261618,2026-07-16 13:59:54+00
1093224,Invoice,1138942,775.83,1,775.83,pay_bvu32vqbkweijcybvc5g657ly4,success,completed,ROi261695,2026-08-07 10:54:39+00
1093224,Order,1331831,775.83,1,775.83,pay_bvu32vqbkweijcybvc5g657ly4,success,completed,,2026-07-16 05:40:10+00
1093279,Invoice,1131745,4.80,1,4.80,pay_rjlcfoyb4s5ite2sydgxyko2mi,success,completed,GBi2383472,2026-07-16 09:27:45+00
1093279,Invoice,1133017,4.80,1,4.80,pay_rjlcfoyb4s5ite2sydgxyko2mi,success,completed,GBi2383646,2026-07-21 09:45:04+00
1093279,Order,1325785,4.80,1,4.80,pay_rjlcfoyb4s5ite2sydgxyko2mi,success,completed,,2026-07-16 07:47:26+00
1093285,Invoice,1131687,-172.50,1,-172.50,cu-01KXMYV4XG3ZZ56S9B2259689M,success,completed,SEi2601171,2026-07-16 07:56:45+00
1093285,Invoice,1131739,-172.50,1,-172.50,cu-01KXMYV4XG3ZZ56S9B2259689M,success,completed,SEi2601172,2026-07-16 09:05:46+00
1093285,Order,1313060,-172.50,1,-172.50,cu-01KXMYV4XG3ZZ56S9B2259689M,success,completed,,2026-07-16 07:56:45+00
1093327,Invoice,1131790,270.23,1,270.23,pay_eqldsvybxghibofkx2gpo6qv4q,success,completed,GBi2383473,2026-07-16 10:21:34+00
1093327,Invoice,1133028,270.23,1,270.23,pay_eqldsvybxghibofkx2gpo6qv4q,success,completed,GBi2383647,2026-07-21 09:57:24+00
1093327,Order,1334048,270.23,1,270.23,pay_eqldsvybxghibofkx2gpo6qv4q,success,completed,,2026-07-16 09:06:38+00
1093387,Invoice,1131828,199.61,1,199.61,pay_pqzz4xqbu7cyva7gwshga6zgdi,success,completed,GBi2383478,2026-07-16 11:06:47+00
1093387,Invoice,1133032,199.61,1,199.61,pay_pqzz4xqbu7cyva7gwshga6zgdi,success,completed,GBi2383648,2026-07-21 09:59:59+00
1093387,Order,1334444,199.61,1,199.61,pay_pqzz4xqbu7cyva7gwshga6zgdi,success,completed,,2026-07-16 10:31:16+00
1093433,Invoice,1132018,131.53,1,131.53,pay_fqnlp7ab4exide64a5mtjz3abu,success,completed,GBi2383500,2026-07-17 07:43:22+00
1093433,Invoice,1133082,131.53,1,131.53,pay_fqnlp7ab4exide64a5mtjz3abu,success,completed,GBi2383659,2026-07-21 10:45:47+00
1093433,Order,1329008,131.53,1,131.53,pay_fqnlp7ab4exide64a5mtjz3abu,success,completed,,2026-07-16 12:02:37+00
1093454,Invoice,1131975,153.77,1,153.77,pay_y45kxcibly4i3ludiwx7lutwhq,success,completed,GBi2383493,2026-07-16 14:19:21+00
1093454,Invoice,1133070,153.77,1,153.77,pay_y45kxcibly4i3ludiwx7lutwhq,success,completed,GBi2383656,2026-07-21 10:38:34+00
1093454,Order,1320325,153.77,1,153.77,pay_y45kxcibly4i3ludiwx7lutwhq,success,completed,,2026-07-16 12:45:22+00
1093626,Invoice,1132027,164.32,1,164.32,pay_dpur3sybjc5ybllp7whnxqmo3u,success,completed,GBi2383502,2026-07-17 08:00:42+00
1093626,Invoice,1133089,164.32,1,164.32,pay_dpur3sybjc5ybllp7whnxqmo3u,success,completed,GBi2383660,2026-07-21 10:50:27+00
1093626,Order,1334707,164.32,1,164.32,pay_dpur3sybjc5ybllp7whnxqmo3u,success,completed,,2026-07-17 04:42:43+00
1093636,Invoice,1132049,245.16,1,245.16,pay_6rqeqoabog7ypk6rmrejqeryby,success,completed,GBi2383506,2026-07-17 08:23:59+00
1093636,Invoice,1133096,245.16,1,245.16,pay_6rqeqoabog7ypk6rmrejqeryby,success,completed,GBi2383661,2026-07-21 10:55:41+00
1093636,Order,1331316,245.16,1,245.16,pay_6rqeqoabog7ypk6rmrejqeryby,success,completed,,2026-07-17 06:10:36+00
1093666,Invoice,1132007,0.55,1,0.55,pay_hmxdhjqbps5yhhyz3j75itsjlq,success,completed,GBi2383498,2026-07-17 07:32:36+00
1093666,Invoice,1133078,0.55,1,0.55,pay_hmxdhjqbps5yhhyz3j75itsjlq,success,completed,GBi2383657,2026-07-21 10:42:55+00
1093666,Order,1334031,0.55,1,0.55,pay_hmxdhjqbps5yhhyz3j75itsjlq,success,completed,,2026-07-17 07:28:31+00
1093672,Invoice,1132050,180.94,1,180.94,pay_sklanlqbvr3yzmdeftbxy5epne,success,completed,GBi2383507,2026-07-17 08:26:03+00
1093672,Invoice,1133103,180.94,1,180.94,pay_sklanlqbvr3yzmdeftbxy5epne,success,completed,GBi2383662,2026-07-21 10:58:19+00
1093672,Order,1321598,180.94,1,180.94,pay_sklanlqbvr3yzmdeftbxy5epne,success,completed,,2026-07-17 07:39:02+00
1093819,Invoice,1132806,1329.10,1,1329.10,pay_n5ihfgib4mdyvlbli2trvnpz3q,success,completed,ROi261626,2026-07-21 06:01:56+00
1093819,Invoice,1132992,1329.10,1,1329.10,pay_n5ihfgib4mdyvlbli2trvnpz3q,success,completed,ROi261630,2026-07-21 09:25:57+00
1093819,Invoice,1132999,1329.10,1,1329.10,pay_n5ihfgib4mdyvlbli2trvnpz3q,success,completed,ROi261631,2026-07-21 09:28:55+00
1093819,Order,1334896,1329.10,1,1329.10,pay_n5ihfgib4mdyvlbli2trvnpz3q,success,completed,,2026-07-17 12:55:17+00
1094277,Invoice,1132940,402.70,1,402.70,pay_w3jy4qyba5qillohjtgt4xp53q,success,completed,ATi261904,2026-07-21 08:46:19+00
1094277,Invoice,1134077,402.70,1,402.70,pay_w3jy4qyba5qillohjtgt4xp53q,success,completed,ATi261923,2026-07-24 06:39:11+00
1094277,Invoice,1134232,402.70,1,402.70,pay_w3jy4qyba5qillohjtgt4xp53q,success,completed,ATi261924,2026-07-24 10:17:38+00
1094277,Order,1278014,402.70,1,402.70,pay_w3jy4qyba5qillohjtgt4xp53q,success,completed,,2026-07-19 11:59:45+00
1095170,Invoice,1132940,-5.12,1,-5.12,cu-01KY1XNG4ZZ555Z98HMW275AX9,success,cancelled,ATi261904,2026-07-21 08:46:19+00
1095170,Invoice,1134077,-5.12,1,-5.12,cu-01KY1XNG4ZZ555Z98HMW275AX9,success,cancelled,ATi261923,2026-07-24 06:39:11+00
1095170,Invoice,1134232,-5.12,1,-5.12,cu-01KY1XNG4ZZ555Z98HMW275AX9,success,cancelled,ATi261924,2026-07-24 10:17:38+00
1095170,Order,1278014,-5.12,1,-5.12,cu-01KY1XNG4ZZ555Z98HMW275AX9,success,cancelled,,2026-07-21 08:46:19+00
1095879,Invoice,1133949,171.84,1,171.84,pay_vwzewrab5x5i7bzfaf3xb2cffi,success,completed,ITi262312,2026-07-23 12:13:01+00
1095879,Invoice,1136098,171.84,1,171.84,pay_vwzewrab5x5i7bzfaf3xb2cffi,success,completed,ITi262363,2026-07-30 11:17:20+00
1095879,Order,1331917,171.84,1,171.84,pay_vwzewrab5x5i7bzfaf3xb2cffi,success,completed,,2026-07-22 13:56:52+00
1095880,Invoice,1133949,26.78,1,26.78,cu-213191-bal-pB8rhwxKEJ,success,completed,ITi262312,2026-07-23 12:13:01+00
1095880,Invoice,1136098,26.78,1,26.78,cu-213191-bal-pB8rhwxKEJ,success,completed,ITi262363,2026-07-30 11:17:20+00
1095880,Order,1331917,26.78,1,26.78,cu-213191-bal-pB8rhwxKEJ,success,completed,,2026-07-22 13:56:52+00
1096109,Invoice,1132940,5.14,1,5.14,,success,cancelled,ATi261904,2026-07-23 08:31:42+00
1096109,Invoice,1134077,5.14,1,5.14,,success,cancelled,ATi261923,2026-07-24 06:39:11+00
1096109,Invoice,1134232,5.14,1,5.14,,success,cancelled,ATi261924,2026-07-24 10:17:38+00
1096109,Order,1278014,5.14,1,5.14,,success,cancelled,,2026-07-23 08:31:42+00
1096119,Invoice,1134194,0.00,1,0.00,cu-733146-bal-AetqjGMdci,success,completed,EUi263342,2026-07-24 09:22:13+00
1096119,Invoice,1135133,0.00,1,0.00,cu-733146-bal-AetqjGMdci,success,completed,EUi263369,2026-07-28 10:09:11+00
1096119,Order,1337066,0.00,1,0.00,cu-733146-bal-AetqjGMdci,success,completed,,2026-07-23 08:45:52+00
1096427,Invoice,1134077,-0.02,1,-0.02,ref-bal-01KY9DHJEP7STADQA4XDH13TPE,success,cancelled,ATi261923,2026-07-24 06:39:11+00
1096427,Invoice,1134232,-0.02,1,-0.02,ref-bal-01KY9DHJEP7STADQA4XDH13TPE,success,cancelled,ATi261924,2026-07-24 10:17:38+00
1096427,Order,1278014,-0.02,1,-0.02,ref-bal-01KY9DHJEP7STADQA4XDH13TPE,success,cancelled,,2026-07-24 06:38:28+00
1096463,Invoice,1134194,410.19,1,410.19,B260723M3816401,success,completed,EUi263342,2026-07-24 09:22:13+00
1096463,Invoice,1135133,410.19,1,410.19,B260723M3816401,success,completed,EUi263369,2026-07-28 10:09:11+00
1096463,Order,1337066,410.19,1,410.19,B260723M3816401,success,completed,,2026-07-24 08:19:09+00
1096523,Invoice,1137237,0.00,1,0.00,cu-26247-bal-8021wk6ZIO,success,completed,EUi263453,2026-08-03 14:20:29+00
1096523,Invoice,1144761,0.00,1,0.00,cu-26247-bal-8021wk6ZIO,success,completed,EUi263697,2026-08-26 08:12:07+00
1096523,Order,1288825,0.00,1,0.00,cu-26247-bal-8021wk6ZIO,success,completed,,2026-07-24 09:39:29+00
1096589,Invoice,1135024,154.51,1,154.51,pay_mnd72xqbfffifmnrm3hg2kb7cm,success,completed,GBi2383952,2026-07-28 08:11:54+00
1096589,Invoice,1136285,154.51,1,154.51,pay_mnd72xqbfffifmnrm3hg2kb7cm,success,completed,GBi2384184,2026-07-30 14:48:45+00
1096589,Order,1290776,154.51,1,154.51,pay_mnd72xqbfffifmnrm3hg2kb7cm,success,completed,,2026-07-24 11:20:56+00
1096594,Invoice,1134402,216.27,1,216.27,pay_6zhdq2ab6soyfpgx2yaxq3cv44,success,completed,EUi263350,2026-07-24 13:00:17+00
1096594,Invoice,1134600,216.27,1,216.27,pay_6zhdq2ab6soyfpgx2yaxq3cv44,success,completed,EUi263356,2026-07-27 09:30:27+00
1096594,Order,1337601,216.27,1,216.27,pay_6zhdq2ab6soyfpgx2yaxq3cv44,success,completed,,2026-07-24 11:26:04+00
1097380,Invoice,1137237,2395.17,1,2395.17,3620505990,success,completed,EUi263453,2026-08-03 14:20:29+00
1097380,Invoice,1144761,2395.17,1,2395.17,3620505990,success,completed,EUi263697,2026-08-26 08:12:07+00
1097380,Order,1288825,2395.17,1,2395.17,3620505990,success,completed,,2026-07-27 08:41:11+00
1097714,Invoice,1136028,26.40,1,26.40,pay_dplocuqb4x4i7eds44ozl4iowm,success,completed,GBi2384134,2026-07-30 09:55:25+00
1097714,Invoice,1136029,26.40,1,26.40,pay_dplocuqb4x4i7eds44ozl4iowm,success,completed,GBi2384135,2026-07-30 09:55:26+00
1097714,Order,1337095,26.40,1,26.40,pay_dplocuqb4x4i7eds44ozl4iowm,success,completed,,2026-07-27 14:43:28+00
1098584,Invoice,1136825,55.00,1,55.00,pay_ai42zribbubyjdbqe6l4h3xyke,success,completed,GBi2384277,2026-08-03 07:52:30+00
1098584,Invoice,1136826,55.00,1,55.00,pay_ai42zribbubyjdbqe6l4h3xyke,success,completed,GBi2384278,2026-08-03 07:52:30+00
1098584,Order,1296774,55.00,1,55.00,pay_ai42zribbubyjdbqe6l4h3xyke,success,completed,,2026-07-29 11:54:07+00
1099246,Invoice,1136388,6370.96,1,6370.96,pay_khiylcibunmyrgbe5gknomlf7u,success,completed,PLi263158,2026-07-31 09:02:00+00
1099246,Invoice,1139673,6370.96,1,6370.96,pay_khiylcibunmyrgbe5gknomlf7u,success,completed,PLi263239,2026-08-10 13:56:27+00
1099246,Order,1303323,6370.96,1,6370.96,pay_khiylcibunmyrgbe5gknomlf7u,success,completed,,2026-07-30 22:08:48+00
1099333,Invoice,1137237,196.80,1,196.80,3621119512,success,completed,EUi263453,2026-08-03 14:20:29+00
1099333,Invoice,1144761,196.80,1,196.80,3621119512,success,completed,EUi263697,2026-08-26 08:12:07+00
1099333,Order,1288825,196.80,1,196.80,3621119512,success,completed,,2026-07-31 08:26:52+00
1099339,Invoice,1136782,439.51,1,439.51,pay_iukgamybqkzitcsapotfoay54i,success,completed,FREUi262140,2026-08-03 06:10:18+00
1099339,Invoice,1138710,439.51,1,439.51,pay_iukgamybqkzitcsapotfoay54i,success,completed,FREUi262174,2026-08-07 07:18:54+00
1099339,Order,1339526,439.51,1,439.51,pay_iukgamybqkzitcsapotfoay54i,success,completed,,2026-07-31 08:28:54+00
1099665,Invoice,1136863,15.92,1,15.92,pay_xtoes7ybislyplcxprqnsswx2y,success,completed,inv-awd-2619638,2026-08-03 08:30:57+00
1099665,Invoice,1136864,15.92,1,15.92,pay_xtoes7ybislyplcxprqnsswx2y,success,completed,inv-awd-2619639,2026-08-03 08:31:35+00
1099665,Order,1340419,15.92,1,15.92,pay_xtoes7ybislyplcxprqnsswx2y,success,completed,,2026-07-31 18:03:18+00
1099879,Invoice,1138050,289.00,1,289.00,pay_pcl7qhab6joy5oibcfxda56bsq,success,completed,GBi2384472,2026-08-05 11:49:21+00
1099879,Invoice,1138090,289.00,1,289.00,pay_pcl7qhab6joy5oibcfxda56bsq,success,completed,GBi2384477,2026-08-05 12:26:13+00
1099879,Order,1331940,289.00,1,289.00,pay_pcl7qhab6joy5oibcfxda56bsq,success,completed,,2026-08-01 16:07:55+00
1100303,Invoice,1136863,-3.58,1,-3.58,cu-01KZ3BYPZ4QC8K8DH7QDDA27V1,success,completed,inv-awd-2619638,2026-08-03 08:30:57+00
1100303,Invoice,1136864,-3.58,1,-3.58,cu-01KZ3BYPZ4QC8K8DH7QDDA27V1,success,completed,inv-awd-2619639,2026-08-03 08:31:35+00
1100303,Order,1340419,-3.58,1,-3.58,cu-01KZ3BYPZ4QC8K8DH7QDDA27V1,success,completed,,2026-08-03 08:30:57+00
1100553,Invoice,1138236,1569.86,1,1569.86,EU46620,success,cancelled,EUi263483,2026-08-06 04:31:09+00
1100553,Invoice,1138987,1569.86,1,1569.86,EU46620,success,cancelled,EUi263509,2026-08-07 12:03:48+00
1100553,Order,1338539,1569.86,1,1569.86,EU46620,success,cancelled,,2026-08-03 14:06:30+00
1100554,Invoice,1138236,56.52,1,56.52,cu-55014-bal-ChNQIhdAl2,success,cancelled,EUi263483,2026-08-06 04:31:09+00
1100554,Invoice,1138987,56.52,1,56.52,cu-55014-bal-ChNQIhdAl2,success,cancelled,EUi263509,2026-08-07 12:03:48+00
1100554,Order,1338539,56.52,1,56.52,cu-55014-bal-ChNQIhdAl2,success,cancelled,,2026-08-03 14:06:30+00
1101670,Invoice,1138236,-83.84,1,-83.84,cu-01KZANDRW0RNNCPGB59SWE8H24,success,cancelled,EUi263483,2026-08-06 04:31:09+00
1101670,Invoice,1138987,-83.84,1,-83.84,cu-01KZANDRW0RNNCPGB59SWE8H24,success,cancelled,EUi263509,2026-08-07 12:03:48+00
1101670,Order,1338539,-83.84,1,-83.84,cu-01KZANDRW0RNNCPGB59SWE8H24,success,cancelled,,2026-08-06 04:31:09+00
1104107,Invoice,1141147,417.00,1,417.00,pay_lb4t7oabf2kixnjct4glxbqh2e,success,completed,GBi2385123,2026-08-14 07:41:19+00
1104107,Invoice,1142090,417.00,1,417.00,pay_lb4t7oabf2kixnjct4glxbqh2e,success,completed,GBi2385287,2026-08-18 07:54:58+00
1104107,Order,1345090,417.00,1,417.00,pay_lb4t7oabf2kixnjct4glxbqh2e,success,completed,,2026-08-12 12:46:58+00
1105047,Invoice,1141703,304.91,1,304.91,pay_7mp4jlabyx4y3p5kbd2vwc4oze,success,completed,GBi2385231,2026-08-17 10:41:27+00
1105047,Invoice,1141747,304.91,1,304.91,pay_7mp4jlabyx4y3p5kbd2vwc4oze,success,completed,GBi2385237,2026-08-17 11:13:29+00
1105047,Order,1343544,304.91,1,304.91,pay_7mp4jlabyx4y3p5kbd2vwc4oze,success,completed,,2026-08-15 09:46:44+00
1105356,Invoice,1142311,73.99,1,73.99,pay_arifqxyb6dvyzffo6jjgp6f3du,success,completed,ITi262450,2026-08-18 12:00:23+00
1105356,Invoice,1142456,73.99,1,73.99,pay_arifqxyb6dvyzffo6jjgp6f3du,success,completed,ITi262452,2026-08-18 14:10:25+00
1105356,Order,1338359,73.99,1,73.99,pay_arifqxyb6dvyzffo6jjgp6f3du,success,completed,,2026-08-16 22:06:26+00
1105628,Invoice,1143449,531.51,1,531.51,pay_7efbyrybdbiyrgc7rhmnfdgwr4,success,completed,ARi2216338,2026-08-21 11:26:10+00
1105628,Invoice,1144657,531.51,1,531.51,pay_7efbyrybdbiyrgc7rhmnfdgwr4,success,completed,ARi2216384,2026-08-25 14:21:07+00
1105628,Order,1346801,531.51,1,531.51,pay_7efbyrybdbiyrgc7rhmnfdgwr4,success,completed,,2026-08-17 10:54:10+00
1109225,Invoice,1145312,251.56,1,251.56,pay_hz2mrfqblt2ivlwnzgdgxusyia,success,completed,GBi2385907,2026-08-27 10:27:36+00
1109225,Invoice,1145466,251.56,1,251.56,pay_hz2mrfqblt2ivlwnzgdgxusyia,success,completed,GBi2385936,2026-08-27 13:23:32+00
1109225,Order,1349909,251.56,1,251.56,pay_hz2mrfqblt2ivlwnzgdgxusyia,success,completed,,2026-08-24 20:26:57+00
1109343,Invoice,1145031,5.00,1,5.00,02245,success,completed,ARi2216400,2026-08-26 13:05:12+00
1109343,Invoice,1145290,5.00,1,5.00,02245,success,completed,ARi2216408,2026-08-27 10:09:09+00
1109343,Order,1349028,5.00,1,5.00,02245,success,completed,,2026-08-25 08:11:27+00
1109344,Invoice,1145031,208.12,1,208.12,pay_vrms5cybwlmyfp2a7ht52cv6si,success,completed,ARi2216400,2026-08-26 13:05:12+00
1109344,Invoice,1145290,208.12,1,208.12,pay_vrms5cybwlmyfp2a7ht52cv6si,success,completed,ARi2216408,2026-08-27 10:09:09+00
1109344,Order,1349028,208.12,1,208.12,pay_vrms5cybwlmyfp2a7ht52cv6si,success,completed,,2026-08-25 08:11:27+00
1110354,Invoice,1145312,-14.26,1,-14.26,cu-01M11C5HVZQ5B921R18Z1KQMGH,success,completed,GBi2385907,2026-08-27 10:27:36+00
1110354,Invoice,1145466,-14.26,1,-14.26,cu-01M11C5HVZQ5B921R18Z1KQMGH,success,completed,GBi2385936,2026-08-27 13:23:32+00
1110354,Order,1349909,-14.26,1,-14.26,cu-01M11C5HVZQ5B921R18Z1KQMGH,success,completed,,2026-08-27 10:27:36+00
